type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
PAYMENT,47828.24,C4375,77054.9,29226.659999999996,D4375,91078.15,138906.38999999998,0,0
CASH_IN,17130.6,C4376,98006.23,80875.63,D4376,84840.78,101971.38,0,0
TRANSFER,5279.68,C4377,95113.7,89834.01999999999,D4377,95812.29,101091.97,0,0
PAYMENT,9418.16,C4378,89935.92,80517.76,D4378,85049.84,94468.0,0,0
TRANSFER,25025.24,C4379,15837.39,0.0,D4379,82120.39,107145.63,0,0
PAYMENT,39661.69,C4380,91447.51,51785.81999999999,D4380,46936.05,86597.74,0,0
CASH_IN,7508.53,C4381,87844.49,80335.96,D4381,21203.11,28711.64,0,0
DEBIT,32986.92,C4382,37694.99,4708.07,D4382,91070.87,124057.79,0,0
CASH_IN,16179.56,C4383,39452.26,23272.700000000004,D4383,72254.92,88434.48,0,0
CASH_OUT,17060.76,C4384,45990.89,28930.13,D4384,28174.79,45235.55,0,0
PAYMENT,33096.22,C4385,65617.56,32521.339999999997,D4385,34099.57,67195.79000000001,0,0
CASH_OUT,23350.5,C4386,26083.56,2733.0600000000013,D4386,68607.85,91958.35,0,0
CASH_OUT,40601.85,C4387,2294.84,0.0,D4387,47781.73,88383.58,0,0
TRANSFER,7796.77,C4388,14122.95,6326.18,D4388,8148.26,15945.03,0,0
PAYMENT,39497.62,C4389,44011.59,4513.969999999994,D4389,14144.79,53642.41,0,0
CASH_OUT,3212.7,C4390,28200.26,24987.559999999998,D4390,74564.87,77777.56999999999,0,0
DEBIT,9703.5,C4391,76451.66,66748.16,D4391,32856.95,42560.45,0,0
CASH_OUT,32807.83,C4392,10669.01,0.0,D4392,50764.94,83572.77,0,0
DEBIT,42746.43,C4393,91746.52,49000.090000000004,D4393,76662.15,119408.57999999999,0,0
TRANSFER,12634.73,C4394,89532.72,76897.99,D4394,75117.56,87752.29,0,0
CASH_OUT,16360.25,C4395,90875.68,74515.43,D4395,16701.5,33061.75,0,0
CASH_IN,26856.5,C4396,73961.0,47104.5,D4396,9839.39,36695.89,0,0
TRANSFER,10579.43,C4397,10700.0,120.56999999999971,D4397,59115.23,69694.66,0,0
DEBIT,40558.0,C4398,43813.76,3255.760000000002,D4398,74163.29,114721.29,0,0
TRANSFER,38682.06,C4399,13140.54,0.0,D4399,14903.99,53586.049999999996,0,0
CASH_OUT,7265.44,C4400,98769.92,91504.48,D4400,37195.53,44460.97,0,0
PAYMENT,23192.02,C4401,33303.84,10111.819999999996,D4401,87027.8,110219.82,0,0
PAYMENT,38741.61,C4402,58533.05,19791.440000000002,D4402,94422.31,133163.91999999998,0,0
DEBIT,16867.14,C4403,77939.31,61072.17,D4403,45406.98,62274.12,0,0
DEBIT,31655.71,C4404,92061.61,60405.9,D4404,7951.59,39607.3,0,0
PAYMENT,2511.61,C4405,75554.77,73043.16,D4405,25769.65,28281.260000000002,0,0
DEBIT,30434.83,C4406,67450.38,37015.55,D4406,23296.99,53731.82000000001,0,0
TRANSFER,7633.5,C4407,46598.18,38964.68,D4407,23896.37,31529.87,0,0
CASH_IN,41529.34,C4408,60540.01,19010.670000000006,D4408,49388.17,90917.51,0,0
CASH_IN,17773.12,C4409,9416.38,0.0,D4409,58322.57,76095.69,0,0
TRANSFER,14078.41,C4410,88392.25,74313.84,D4410,12250.96,26329.37,0,0
CASH_IN,42044.61,C4411,54377.73,12333.120000000003,D4411,88935.6,130980.21,0,0
CASH_OUT,2508.15,C4412,4013.51,1505.3600000000001,D4412,61997.38,64505.53,0,0
TRANSFER,19831.04,C4413,91990.21,72159.17000000001,D4413,59725.17,79556.20999999999,0,0
DEBIT,18500.81,C4414,48930.2,30429.389999999996,D4414,98727.9,117228.70999999999,0,0
TRANSFER,14240.73,C4415,86858.91,72618.18000000001,D4415,62814.4,77055.13,0,0
PAYMENT,45587.8,C4416,85688.8,40101.0,D4416,92895.91,138483.71000000002,0,0
DEBIT,37546.67,C4417,81575.16,44028.490000000005,D4417,28625.7,66172.37,0,0
PAYMENT,3197.09,C4418,6140.3,2943.21,D4418,24012.95,27210.04,1,0
DEBIT,35734.66,C4419,24706.66,0.0,D4419,51651.87,87386.53,0,0
CASH_IN,26365.43,C4420,87554.79,61189.35999999999,D4420,50860.89,77226.32,0,0
TRANSFER,45043.49,C4421,89899.11,44855.62,D4421,22648.36,67691.85,0,0
CASH_OUT,15647.97,C4422,45806.89,30158.92,D4422,69965.57,85613.54000000001,0,0
DEBIT,28708.53,C4423,44004.15,15295.620000000003,D4423,2963.38,31671.91,0,0
DEBIT,25038.26,C4424,17514.06,0.0,D4424,69063.05,94101.31,0,0
PAYMENT,24478.56,C4425,96841.08,72362.52,D4425,45717.79,70196.35,0,0
CASH_IN,22805.81,C4426,21313.85,0.0,D4426,68900.75,91706.56,0,0
PAYMENT,10282.27,C4427,19093.68,8811.41,D4427,47708.06,57990.33,0,0
PAYMENT,37785.74,C4428,66072.9,28287.159999999996,D4428,97733.38,135519.12,0,0
CASH_IN,22567.35,C4429,24284.43,1717.0800000000017,D4429,33468.5,56035.85,0,0
CASH_OUT,47925.86,C4430,93877.16,45951.3,D4430,98257.29,146183.15,0,0
PAYMENT,13041.16,C4431,1090.7,0.0,D4431,6497.39,19538.55,0,0
PAYMENT,34137.51,C4432,575.33,0.0,D4432,68376.08,102513.59,0,0
DEBIT,47035.91,C4433,50487.68,3451.769999999997,D4433,45421.92,92457.83,0,0
CASH_IN,33173.25,C4434,48806.25,15633.0,D4434,82213.76,115387.01,0,0
TRANSFER,43563.77,C4435,16336.4,0.0,D4435,78961.61,122525.38,0,0
CASH_OUT,41374.22,C4436,49451.96,8077.739999999998,D4436,80021.02,121395.24,0,0
CASH_OUT,18006.53,C4437,41166.11,23159.58,D4437,9473.86,27480.39,0,0
CASH_IN,30006.6,C4438,89032.95,59026.35,D4438,82236.57,112243.17000000001,0,0
DEBIT,7813.91,C4439,925.39,0.0,D4439,21404.02,29217.93,0,0
DEBIT,26776.76,C4440,97626.98,70850.22,D4440,2568.03,29344.789999999997,0,0
CASH_IN,11521.87,C4441,62439.28,50917.409999999996,D4441,21773.87,33295.74,0,0
DEBIT,37187.1,C4442,15184.34,0.0,D4442,47928.51,85115.61,0,0
CASH_OUT,26403.39,C4443,4676.0,0.0,D4443,74211.14,100614.53,0,0
CASH_OUT,20561.96,C4444,53810.57,33248.61,D4444,21863.25,42425.21,0,0
TRANSFER,13440.59,C4445,23489.02,10048.43,D4445,11300.75,24741.34,0,0
CASH_IN,49934.93,C4446,30116.55,0.0,D4446,64596.73,114531.66,0,0
PAYMENT,3586.45,C4447,24513.22,20926.77,D4447,98389.8,101976.25,0,0
PAYMENT,2178.99,C4448,65017.23,62838.240000000005,D4448,60087.03,62266.02,0,0
TRANSFER,10863.65,C4449,55352.9,44489.25,D4449,69105.74,79969.39,1,0
TRANSFER,48553.65,C4450,7797.44,0.0,D4450,56116.74,104670.39,0,0
DEBIT,48961.93,C4451,52652.65,3690.720000000001,D4451,78234.84,127196.76999999999,0,0
TRANSFER,32746.73,C4452,79118.98,46372.25,D4452,97580.44,130327.17,0,0
TRANSFER,44005.45,C4453,8119.46,0.0,D4453,54412.92,98418.37,0,0
PAYMENT,10698.87,C4454,88973.9,78275.03,D4454,41679.05,52377.920000000006,0,0
DEBIT,48602.13,C4455,57830.66,9228.530000000006,D4455,86034.31,134636.44,0,0
TRANSFER,7140.1,C4456,95062.45,87922.34999999999,D4456,96972.83,104112.93000000001,0,0
TRANSFER,5057.16,C4457,14814.12,9756.960000000001,D4457,12918.16,17975.32,0,0
DEBIT,5611.46,C4458,99356.5,93745.04,D4458,57817.1,63428.56,0,0
CASH_IN,28656.82,C4459,64427.29,35770.47,D4459,79246.0,107902.82,0,0
DEBIT,39048.94,C4460,56749.42,17700.479999999996,D4460,53333.94,92382.88,0,0
PAYMENT,18333.99,C4461,51527.96,33193.97,D4461,40919.7,59253.69,0,0
CASH_IN,48894.82,C4462,2365.44,0.0,D4462,65522.98,114417.8,0,0
CASH_OUT,21721.57,C4463,93963.92,72242.35,D4463,27012.81,48734.380000000005,0,0
DEBIT,7523.28,C4464,64399.45,56876.17,D4464,34913.37,42436.65,0,0
PAYMENT,23298.87,C4465,9162.65,0.0,D4465,99227.67,122526.54,0,0
CASH_IN,33952.18,C4466,2095.22,0.0,D4466,63646.53,97598.70999999999,0,0
DEBIT,41611.46,C4467,5078.36,0.0,D4467,87292.73,128904.19,0,0
TRANSFER,22938.96,C4468,60939.58,38000.62,D4468,80776.85,103715.81,0,0
DEBIT,29680.75,C4469,61401.54,31720.79,D4469,65227.26,94908.01000000001,0,0
CASH_OUT,13367.97,C4470,49966.73,36598.76,D4470,84072.91,97440.88,0,0
DEBIT,32296.18,C4471,30676.58,0.0,D4471,28715.85,61012.03,1,0
CASH_IN,49298.61,C4472,53174.27,3875.659999999996,D4472,63711.64,113010.25,0,0
CASH_IN,2453.63,C4473,51630.18,49176.55,D4473,59060.35,61513.979999999996,0,0
DEBIT,44326.65,C4474,1941.56,0.0,D4474,62241.96,106568.61,0,0
CASH_IN,28114.56,C4475,28246.92,132.35999999999694,D4475,16863.19,44977.75,0,0
TRANSFER,12605.68,C4476,5318.53,0.0,D4476,27724.3,40329.979999999996,0,0
DEBIT,47744.53,C4477,90015.48,42270.95,D4477,28665.83,76410.36,0,0
TRANSFER,24168.23,C4478,72522.32,48354.09000000001,D4478,60194.62,84362.85,0,0
TRANSFER,16585.18,C4479,99611.52,83026.34,D4479,97254.69,113839.87,0,0
PAYMENT,9075.7,C4480,30217.13,21141.43,D4480,95406.76,104482.45999999999,0,0
DEBIT,12223.37,C4481,87848.58,75625.21,D4481,22718.96,34942.33,0,0
CASH_IN,41642.62,C4482,60305.43,18662.809999999998,D4482,30484.52,72127.14,0,0
TRANSFER,30720.89,C4483,45312.54,14591.650000000001,D4483,3606.19,34327.08,0,0
PAYMENT,45662.37,C4484,22257.31,0.0,D4484,39881.56,85543.93,0,0
DEBIT,11599.19,C4485,73839.22,62240.03,D4485,83467.41,95066.6,0,0
DEBIT,6057.81,C4486,90414.07,84356.26000000001,D4486,91575.17,97632.98,0,0
CASH_OUT,305.37,C4487,23530.84,23225.47,D4487,23649.65,23955.02,0,0
CASH_OUT,25393.59,C4488,17539.03,0.0,D4488,26579.45,51973.04,0,0
TRANSFER,49915.35,C4489,69622.19,19706.840000000004,D4489,22084.98,72000.33,0,0
CASH_OUT,34748.57,C4490,97697.32,62948.75000000001,D4490,35010.36,69758.93,0,0
TRANSFER,15420.42,C4491,74995.51,59575.09,D4491,80475.94,95896.36,0,0
CASH_IN,43843.05,C4492,28458.07,0.0,D4492,64685.75,108528.8,0,0
TRANSFER,39086.33,C4493,41995.54,2909.209999999999,D4493,78594.09,117680.42,1,0
CASH_OUT,771.74,C4494,38431.76,37660.020000000004,D4494,58303.11,59074.85,0,0
CASH_IN,40843.21,C4495,85209.5,44366.29,D4495,25773.31,66616.52,0,0
CASH_OUT,15027.04,C4496,77137.08,62110.04,D4496,22799.42,37826.46,0,0
TRANSFER,7484.52,C4497,58897.54,51413.020000000004,D4497,900.07,8384.59,0,0
PAYMENT,11317.32,C4498,27495.91,16178.59,D4498,78098.21,89415.53,1,0
DEBIT,23429.52,C4499,93798.85,70369.33,D4499,84712.12,108141.64,0,0
CASH_OUT,21243.97,C4500,65331.52,44087.549999999996,D4500,76828.26,98072.23,0,0
TRANSFER,14445.08,C4501,97047.66,82602.58,D4501,7440.21,21885.29,0,0
CASH_IN,8611.74,C4502,58011.7,49399.96,D4502,76222.16,84833.90000000001,0,0
CASH_OUT,38111.78,C4503,82119.28,44007.5,D4503,4576.75,42688.53,0,0
CASH_OUT,49505.5,C4504,81310.54,31805.039999999994,D4504,10559.31,60064.81,0,0
DEBIT,38889.8,C4505,33732.88,0.0,D4505,44047.54,82937.34,0,0
TRANSFER,14797.55,C4506,96402.07,81604.52,D4506,47614.7,62412.25,0,0
PAYMENT,12241.2,C4507,2194.15,0.0,D4507,81611.86,93853.06,0,0
CASH_IN,10884.08,C4508,76871.09,65987.01,D4508,67952.69,78836.77,0,0
TRANSFER,6835.62,C4509,96555.71,89720.09000000001,D4509,15332.02,22167.64,0,0
CASH_IN,27566.98,C4510,33890.82,6323.84,D4510,22614.68,50181.66,0,0
CASH_OUT,30270.41,C4511,64811.06,34540.649999999994,D4511,28567.52,58837.93,0,0
DEBIT,35275.43,C4512,56222.32,20946.89,D4512,12367.26,47642.69,0,0
DEBIT,34010.99,C4513,76150.73,42139.74,D4513,28764.49,62775.479999999996,0,0
PAYMENT,14617.37,C4514,86617.79,72000.42,D4514,72859.82,87477.19,1,0
DEBIT,16516.22,C4515,60304.46,43788.24,D4515,24140.15,40656.37,0,0
CASH_OUT,34076.05,C4516,81590.46,47514.41,D4516,83535.96,117612.01000000001,0,0
PAYMENT,17473.03,C4517,31228.56,13755.530000000002,D4517,46951.7,64424.729999999996,0,0
TRANSFER,10631.95,C4518,22858.71,12226.759999999998,D4518,32293.58,42925.53,0,0
DEBIT,18717.43,C4519,43066.77,24349.339999999997,D4519,41241.81,59959.24,0,0
PAYMENT,13604.94,C4520,67773.66,54168.72,D4520,70949.67,84554.61,0,0
CASH_OUT,4416.55,C4521,18724.69,14308.14,D4521,51679.27,56095.82,0,0
CASH_IN,41507.11,C4522,68035.22,26528.11,D4522,727.87,42234.98,1,0
CASH_IN,42655.72,C4523,39409.36,0.0,D4523,92232.38,134888.1,0,0
CASH_OUT,10988.3,C4524,79557.53,68569.23,D4524,6599.6,17587.9,0,0
CASH_OUT,3239.55,C4525,3683.58,444.02999999999975,D4525,93862.13,97101.68000000001,0,0
CASH_IN,36941.63,C4526,66798.26,29856.629999999997,D4526,2815.28,39756.909999999996,0,0
PAYMENT,10577.22,C4527,64982.23,54405.01,D4527,77097.93,87675.15,0,0
CASH_IN,19672.38,C4528,94093.55,74421.17,D4528,53467.47,73139.85,1,0
CASH_OUT,3207.7,C4529,71336.76,68129.06,D4529,50572.62,53780.32,0,0
DEBIT,11314.25,C4530,79630.19,68315.94,D4530,7277.85,18592.1,0,0
TRANSFER,39645.32,C4531,90459.1,50813.780000000006,D4531,23874.5,63519.82,0,0
DEBIT,40220.02,C4532,67505.19,27285.170000000006,D4532,77754.73,117974.75,0,0
DEBIT,10355.03,C4533,29015.36,18660.33,D4533,89125.98,99481.01,0,0
CASH_OUT,16796.36,C4534,86977.38,70181.02,D4534,52911.87,69708.23000000001,0,0
CASH_IN,6712.79,C4535,74757.81,68045.02,D4535,35334.34,42047.13,0,0
PAYMENT,3709.56,C4536,42443.76,38734.200000000004,D4536,5994.32,9703.88,0,0
DEBIT,49608.59,C4537,71052.92,21444.33,D4537,68217.85,117826.44,0,0
CASH_IN,32780.04,C4538,86768.89,53988.85,D4538,27844.66,60624.7,0,0
PAYMENT,27105.28,C4539,97565.21,70459.93000000001,D4539,5501.37,32606.649999999998,0,0
DEBIT,38275.16,C4540,95235.15,56959.98999999999,D4540,66585.17,104860.33,0,0
PAYMENT,42004.02,C4541,32532.78,0.0,D4541,48571.98,90576.0,0,0
CASH_IN,40335.93,C4542,42169.37,1833.4400000000023,D4542,1196.21,41532.14,0,0
TRANSFER,827.96,C4543,10953.66,10125.7,D4543,11092.4,11920.36,0,0
CASH_IN,9341.21,C4544,24754.43,15413.220000000001,D4544,69920.19,79261.4,1,0
CASH_OUT,32745.61,C4545,88242.12,55496.509999999995,D4545,6367.13,39112.74,0,0
PAYMENT,18788.59,C4546,36084.99,17296.399999999998,D4546,86596.31,105384.9,0,0
TRANSFER,49124.15,C4547,62055.27,12931.119999999995,D4547,31132.63,80256.78,0,0
PAYMENT,33270.57,C4548,66596.56,33325.99,D4548,8866.65,42137.22,0,0
PAYMENT,47827.49,C4549,78182.93,30355.439999999995,D4549,75975.74,123803.23000000001,0,0
DEBIT,10073.12,C4550,18280.0,8206.88,D4550,52442.72,62515.840000000004,0,0
CASH_OUT,43197.99,C4551,30481.31,0.0,D4551,30664.0,73861.98999999999,0,0
PAYMENT,16068.29,C4552,44833.63,28765.339999999997,D4552,40609.83,56678.12,0,0
CASH_IN,49478.25,C4553,36484.11,0.0,D4553,2141.24,51619.49,0,0
CASH_IN,7885.28,C4554,98290.52,90405.24,D4554,66269.85,74155.13,0,0
DEBIT,25817.47,C4555,83494.08,57676.61,D4555,36577.37,62394.840000000004,0,0
CASH_OUT,39642.43,C4556,47968.68,8326.25,D4556,71403.76,111046.19,1,0
CASH_OUT,21632.69,C4557,87926.86,66294.17,D4557,62817.11,84449.8,0,0
CASH_IN,23404.73,C4558,34765.29,11360.560000000001,D4558,65125.42,88530.15,1,0
TRANSFER,49317.8,C4559,78582.83,29265.03,D4559,79289.27,128607.07,0,0
DEBIT,21265.98,C4560,22367.56,1101.5800000000017,D4560,63115.81,84381.79,0,0
DEBIT,30204.0,C4561,77232.2,47028.2,D4561,41872.59,72076.59,0,0
CASH_IN,2727.93,C4562,45645.34,42917.409999999996,D4562,38992.76,41720.69,0,0
CASH_IN,42110.66,C4563,10749.93,0.0,D4563,11958.21,54068.87,0,0
TRANSFER,32408.75,C4564,27326.25,0.0,D4564,77944.34,110353.09,0,0
TRANSFER,20201.6,C4565,40227.46,20025.86,D4565,76110.84,96312.44,0,0
CASH_OUT,809.46,C4566,74929.29,74119.82999999999,D4566,24629.84,25439.3,0,0
DEBIT,29583.85,C4567,7298.27,0.0,D4567,86268.19,115852.04000000001,0,0
DEBIT,633.88,C4568,65954.7,65320.82,D4568,58900.33,59534.21,1,0
CASH_IN,61.18,C4569,71601.36,71540.18000000001,D4569,47868.68,47929.86,0,0
CASH_OUT,30805.31,C4570,65392.14,34586.83,D4570,1749.63,32554.940000000002,0,0
DEBIT,9451.66,C4571,76066.96,66615.3,D4571,38274.12,47725.78,0,0
CASH_OUT,9595.19,C4572,17816.86,8221.67,D4572,64067.08,73662.27,0,0
CASH_OUT,32663.93,C4573,58710.34,26046.409999999996,D4573,8974.78,41638.71,1,0
CASH_IN,2685.81,C4574,94114.49,91428.68000000001,D4574,45956.73,48642.54,0,0
CASH_OUT,15670.96,C4575,61078.43,45407.47,D4575,99343.6,115014.56,0,0
TRANSFER,7472.45,C4576,61133.63,53661.18,D4576,71653.86,79126.31,0,0
TRANSFER,29009.24,C4577,73643.96,44634.72,D4577,54687.09,83696.33,0,0
PAYMENT,33088.6,C4578,33320.42,231.8199999999997,D4578,53303.29,86391.89,0,0
CASH_IN,36057.07,C4579,70047.59,33990.52,D4579,4376.51,40433.58,0,0
PAYMENT,12762.31,C4580,91623.38,78861.07,D4580,95731.44,108493.75,0,0
TRANSFER,4463.4,C4581,1089.55,0.0,D4581,92817.77,97281.17,0,0
PAYMENT,3935.1,C4582,87011.3,83076.2,D4582,68240.47,72175.57,0,0
CASH_IN,21308.15,C4583,21861.83,553.6800000000003,D4583,9901.16,31209.31,0,0
CASH_IN,47292.27,C4584,45592.33,0.0,D4584,20783.39,68075.66,0,0
CASH_OUT,10887.23,C4585,85234.78,74347.55,D4585,18390.95,29278.18,0,0
DEBIT,12837.82,C4586,82391.21,69553.39000000001,D4586,51957.85,64795.67,0,0
CASH_OUT,5045.34,C4587,89192.75,84147.41,D4587,20780.39,25825.73,0,0
CASH_IN,30278.91,C4588,94041.68,63762.76999999999,D4588,69580.06,99858.97,0,0
TRANSFER,33993.96,C4589,44715.7,10721.739999999998,D4589,54522.99,88516.95,0,0
TRANSFER,32146.92,C4590,65636.38,33489.46000000001,D4590,1765.82,33912.74,0,0
CASH_OUT,43056.65,C4591,39047.84,0.0,D4591,74405.72,117462.37,0,0
CASH_IN,24321.81,C4592,35071.67,10749.859999999997,D4592,18882.87,43204.68,0,0
TRANSFER,6723.72,C4593,43159.54,36435.82,D4593,82488.51,89212.23,0,0
CASH_IN,14470.97,C4594,74307.61,59836.64,D4594,35504.54,49975.51,0,0
TRANSFER,33121.84,C4595,50144.07,17022.230000000003,D4595,33861.97,66983.81,0,0
CASH_IN,30656.49,C4596,81405.97,50749.479999999996,D4596,1181.73,31838.22,0,0
PAYMENT,26550.63,C4597,74521.85,47971.22,D4597,98772.9,125323.53,0,0
CASH_IN,34148.54,C4598,2047.85,0.0,D4598,61200.43,95348.97,1,0
CASH_IN,31869.91,C4599,63023.82,31153.91,D4599,42273.02,74142.93,0,0
CASH_OUT,44066.36,C4600,43657.11,0.0,D4600,9662.14,53728.5,0,0
PAYMENT,29301.23,C4601,45662.9,16361.670000000002,D4601,69914.81,99216.04,0,0
DEBIT,38930.29,C4602,81837.31,42907.02,D4602,28273.05,67203.34,0,0
CASH_OUT,12436.11,C4603,54760.8,42324.69,D4603,98828.08,111264.19,0,0
DEBIT,33909.45,C4604,88562.18,54652.729999999996,D4604,95054.74,128964.19,0,0
TRANSFER,45109.8,C4605,71280.56,26170.759999999995,D4605,73529.67,118639.47,0,0
DEBIT,19287.23,C4606,55284.0,35996.770000000004,D4606,97107.19,116394.42,0,0
CASH_IN,38955.43,C4607,75453.8,36498.37,D4607,10563.39,49518.82,0,0
DEBIT,36239.74,C4608,3834.91,0.0,D4608,27991.54,64231.28,0,0
CASH_OUT,2977.25,C4609,2708.37,0.0,D4609,25324.33,28301.58,1,0
CASH_OUT,29075.83,C4610,8334.93,0.0,D4610,7201.27,36277.100000000006,0,0
DEBIT,6510.34,C4611,43756.53,37246.19,D4611,97222.66,103733.0,0,0
CASH_OUT,48365.99,C4612,23545.01,0.0,D4612,5997.41,54363.399999999994,0,0
CASH_OUT,40570.56,C4613,98426.13,57855.57000000001,D4613,85668.89,126239.45,0,0
DEBIT,5487.08,C4614,54229.01,48741.93,D4614,76816.14,82303.22,0,0
PAYMENT,6088.48,C4615,66241.57,60153.09000000001,D4615,37586.71,43675.19,0,0
PAYMENT,29724.1,C4616,27882.01,0.0,D4616,1880.74,31604.84,0,0
TRANSFER,17245.11,C4617,32179.69,14934.579999999998,D4617,609.59,17854.7,0,0
CASH_OUT,1746.26,C4618,33546.19,31799.930000000004,D4618,20399.38,22145.64,0,0
DEBIT,27082.53,C4619,69873.57,42791.04000000001,D4619,49387.66,76470.19,1,0
CASH_OUT,19392.87,C4620,47370.62,27977.750000000004,D4620,45791.0,65183.869999999995,0,0
CASH_IN,5054.72,C4621,51768.37,46713.65,D4621,58529.26,63583.98,0,0
CASH_OUT,40096.22,C4622,59200.3,19104.08,D4622,77195.93,117292.15,0,0
CASH_OUT,45753.92,C4623,76881.17,31127.25,D4623,37735.46,83489.38,0,0
PAYMENT,37829.94,C4624,9036.97,0.0,D4624,16036.37,53866.310000000005,1,0
DEBIT,41121.29,C4625,77687.39,36566.1,D4625,80004.89,121126.18,0,0
CASH_OUT,10825.31,C4626,56323.51,45498.200000000004,D4626,33269.07,44094.38,0,0
PAYMENT,13179.38,C4627,66909.54,53730.159999999996,D4627,28688.19,41867.57,0,0
TRANSFER,10427.17,C4628,32755.18,22328.010000000002,D4628,76431.2,86858.37,0,0
PAYMENT,38253.41,C4629,40938.68,2685.269999999997,D4629,93413.94,131667.35,0,0
PAYMENT,47395.91,C4630,23116.58,0.0,D4630,91496.13,138892.04,0,0
PAYMENT,35842.14,C4631,97930.0,62087.86,D4631,13744.24,49586.38,0,0
CASH_OUT,44073.46,C4632,49700.3,5626.840000000004,D4632,50315.82,94389.28,0,0
CASH_OUT,31935.32,C4633,99607.69,67672.37,D4633,9287.03,41222.35,0,0
TRANSFER,19383.61,C4634,48978.6,29594.989999999998,D4634,96097.6,115481.21,0,0
CASH_IN,21288.65,C4635,21975.13,686.4799999999996,D4635,21522.79,42811.44,0,0
CASH_IN,3767.0,C4636,50745.24,46978.24,D4636,19742.96,23509.96,0,0
CASH_IN,1573.83,C4637,3959.56,2385.73,D4637,88888.57,90462.40000000001,0,0
TRANSFER,34774.08,C4638,90476.98,55702.899999999994,D4638,96785.06,131559.14,1,0
CASH_IN,21922.01,C4639,81855.03,59933.020000000004,D4639,69763.23,91685.23999999999,0,0
CASH_IN,27611.2,C4640,72582.05,44970.850000000006,D4640,12100.5,39711.7,0,0
PAYMENT,27883.5,C4641,60982.67,33099.17,D4641,48585.56,76469.06,0,0
CASH_OUT,13869.51,C4642,57983.42,44113.909999999996,D4642,81660.51,95530.01999999999,0,0
CASH_OUT,23795.15,C4643,99672.82,75877.67000000001,D4643,57247.72,81042.87,0,0
PAYMENT,23538.54,C4644,27799.74,4261.200000000001,D4644,13259.49,36798.03,1,0
PAYMENT,19421.97,C4645,77968.44,58546.47,D4645,17188.77,36610.740000000005,0,0
PAYMENT,41033.95,C4646,58140.48,17106.530000000006,D4646,86414.17,127448.12,0,0
CASH_OUT,22558.75,C4647,97588.05,75029.3,D4647,52702.92,75261.67,0,0
CASH_IN,30182.62,C4648,82780.32,52597.70000000001,D4648,70583.68,100766.29999999999,0,0
PAYMENT,44776.11,C4649,99852.51,55076.399999999994,D4649,37306.25,82082.36,0,0
TRANSFER,43311.81,C4650,58832.5,15520.690000000002,D4650,53248.56,96560.37,0,0
PAYMENT,44521.22,C4651,20454.4,0.0,D4651,97710.31,142231.53,0,0
DEBIT,13500.98,C4652,50368.7,36867.72,D4652,32970.3,46471.28,0,0
PAYMENT,1750.09,C4653,71111.11,69361.02,D4653,67478.85,69228.94,0,0
CASH_OUT,13054.08,C4654,77436.04,64381.95999999999,D4654,17250.56,30304.64,0,0
PAYMENT,13936.09,C4655,51.0,0.0,D4655,12173.99,26110.08,0,0
DEBIT,45468.11,C4656,50502.71,5034.5999999999985,D4656,78364.01,123832.12,1,0
TRANSFER,32462.49,C4657,23523.46,0.0,D4657,84410.82,116873.31000000001,0,0
CASH_IN,4086.12,C4658,87491.18,83405.06,D4658,66831.17,70917.29,0,0
PAYMENT,6769.79,C4659,15290.54,8520.75,D4659,15819.58,22589.37,0,0
DEBIT,7784.65,C4660,66645.62,58860.969999999994,D4660,24058.8,31843.449999999997,0,0
DEBIT,31521.46,C4661,26606.22,0.0,D4661,91117.57,122639.03,0,0
TRANSFER,36770.97,C4662,35654.21,0.0,D4662,28870.4,65641.37,0,0
CASH_OUT,42982.34,C4663,94055.93,51073.59,D4663,81886.05,124868.39,0,0
PAYMENT,47031.89,C4664,24044.81,0.0,D4664,28593.73,75625.62,0,0
DEBIT,10086.03,C4665,9500.28,0.0,D4665,93946.26,104032.29,0,0
TRANSFER,15489.31,C4666,6928.49,0.0,D4666,91445.29,106934.59999999999,0,0
CASH_IN,12016.9,C4667,50461.51,38444.61,D4667,4326.32,16343.22,1,0
DEBIT,17938.72,C4668,64171.15,46232.43,D4668,77041.4,94980.12,0,0
TRANSFER,45733.34,C4669,32729.36,0.0,D4669,16946.18,62679.52,0,0
CASH_OUT,28756.05,C4670,69025.97,40269.92,D4670,21527.16,50283.21,1,0
CASH_OUT,36909.86,C4671,6103.37,0.0,D4671,45984.52,82894.38,1,0
DEBIT,24506.47,C4672,85733.46,61226.990000000005,D4672,57631.81,82138.28,0,0
DEBIT,1443.87,C4673,81656.72,80212.85,D4673,32579.97,34023.840000000004,0,0
PAYMENT,3210.71,C4674,98549.63,95338.92,D4674,57538.34,60749.049999999996,0,0
TRANSFER,26896.61,C4675,93650.5,66753.89,D4675,17065.84,43962.45,0,0
DEBIT,35939.73,C4676,35619.72,0.0,D4676,2233.77,38173.5,0,0
PAYMENT,10767.31,C4677,39927.54,29160.230000000003,D4677,57122.44,67889.75,0,0
PAYMENT,36095.76,C4678,74596.48,38500.719999999994,D4678,51741.53,87837.29000000001,0,0
DEBIT,40533.48,C4679,13408.28,0.0,D4679,68965.4,109498.88,0,0
CASH_OUT,20595.46,C4680,31401.47,10806.010000000002,D4680,64982.21,85577.67,0,0
